createdAt,followers,likeCount,quoteCount,replyCount,retweetCount,searchTerm,url,viewCount
Thu Apr 11 00:18:03 +0000 2024,199311,155,6,19,99,Voter Fraud,https://x.com/bfraser747/status/1778215904469495940,5980
Fri Apr 12 09:36:21 +0000 2024,633439,14723,241,266,4836,Voter Fraud,https://x.com/RpsAgainstTrump/status/1778718790563365218,861400
Fri Apr 12 18:22:07 +0000 2024,131672,98,3,5,58,Voter Fraud,https://x.com/OMGno2trump/status/1778851106363232528,1583
Sat Apr 13 15:17:10 +0000 2024,17190,79,2,27,20,Voter Fraud,https://x.com/rcwmsn/status/1779166950008275085,1640
Sun Apr 14 11:44:15 +0000 2024,25410,84,3,7,32,Voter Fraud,https://x.com/johndail1591/status/1779475755036029307,721
Wed Apr 10 11:21:46 +0000 2024,12520,53,0,1,30,Voter Fraud,https://x.com/AlanJSanders/status/1778020544425689173,1074
Sat Apr 13 20:09:21 +0000 2024,620381,150,1,14,25,Voter Fraud,https://x.com/donnabrazile/status/1779240480628179381,12952
Wed Apr 17 17:46:06 +0000 2024,299609,137,2,7,70,Voter Fraud,https://x.com/realTuckFrumper/status/1780653978419917188,2935
Tue Apr 16 02:58:00 +0000 2024,17838930,52,0,11,15,Voter Fraud,https://x.com/ABC/status/1780068093340880953,29612
Thu Apr 11 07:43:32 +0000 2024,224606,188,1,11,60,Voter Fraud,https://x.com/MAGAgpsmith/status/1778328011202543684,5559
Wed Apr 10 21:53:54 +0000 2024,2536,88,0,18,18,Voter Fraud,https://x.com/Dragon__fella/status/1778179624528171302,1767
Wed Apr 17 17:30:19 +0000 2024,16360,91,2,7,31,Voter Fraud,https://x.com/beckerdavidj/status/1780650008150253729,10541
Thu Apr 11 12:01:57 +0000 2024,60787,190,2,11,126,Voter Fraud,https://x.com/BagdMilkSoWhat/status/1778393043994845665,2743
Tue Apr 16 06:34:06 +0000 2024,12089,53,1,5,19,Voter Fraud,https://x.com/seanmack1025/status/1780122476581617953,1022
Wed Apr 17 23:43:39 +0000 2024,42104,137,0,8,50,Voter Fraud,https://x.com/ResistItAllTX/status/1780743962656944555,3923
Sun Apr 14 00:46:08 +0000 2024,12089,158,15,295,32,Voter Fraud,https://x.com/seanmack1025/status/1779310134398734666,8084
Sat Apr 13 01:45:57 +0000 2024,20088,117,3,3,64,Voter Fraud,https://x.com/JournalistJG/status/1778962800473477216,2266
Thu Apr 11 13:12:26 +0000 2024,35953,278,8,28,205,Voter Fraud,https://x.com/BadrobotLinda/status/1778410784403382479,4533
Sat Apr 13 05:05:43 +0000 2024,217477,70,2,5,44,Voter Fraud,https://x.com/wdunlap/status/1779013071979327502,1980
Thu Apr 11 18:34:46 +0000 2024,19650,98,3,12,74,Voter Fraud,https://x.com/BrownEyeGirl_45/status/1778491898967023854,3655
Sat Apr 13 01:12:07 +0000 2024,144832,1699,6,41,111,Voter Fraud,https://x.com/SteveLovesAmmo/status/1778954286178656315,12448
Sat Apr 13 12:44:15 +0000 2024,88377,55,0,1,24,Voter Fraud,https://x.com/PrincessBravato/status/1779128466321064217,652
Sat Apr 13 08:04:19 +0000 2024,27511,446,7,34,162,Voter Fraud,https://x.com/PaulaChertok/status/1779058016274493557,63291
Sat Apr 13 14:59:27 +0000 2024,633439,578,4,24,200,Voter Fraud,https://x.com/RpsAgainstTrump/status/1779162490540314809,35870
Wed Apr 17 18:30:00 +0000 2024,2719933,57,3,20,40,Voter Fraud,https://x.com/NEWSMAX/status/1780665028817096792,17494
Fri Apr 12 21:28:20 +0000 2024,4480,42,3,4,20,Voter Fraud,https://x.com/WendyRWeiser/status/1778897968290029661,2348
Tue Apr 16 16:51:53 +0000 2024,43608,50,1,2,28,Voter Fraud,https://x.com/ChuckCjmmn/status/1780277947833741740,888
Sat Apr 13 14:39:30 +0000 2024,37280,46,0,4,28,Voter Fraud,https://x.com/axidentaliberal/status/1779157471375794354,1034
Sat Apr 13 00:42:50 +0000 2024,109563,817,5,32,138,Voter Fraud,https://x.com/SundaeDivine/status/1778946913984709048,7478
Fri Apr 12 21:40:19 +0000 2024,390,739,2,90,61,Voter Fraud,https://x.com/FourYearsBetter/status/1778900984766324939,21075
Sat Apr 13 00:07:54 +0000 2024,9685,302,2,239,68,Voter Fraud,https://x.com/JaredRyanSears/status/1778938124481302985,8223
Sun Apr 14 23:12:13 +0000 2024,18012,136,0,11,99,Voter Fraud,https://x.com/eileenvan55/status/1779648886753112391,2230
Sat Apr 13 04:59:05 +0000 2024,52,76,0,1,16,Voter Fraud,https://x.com/RyanLane311/status/1779011402465693806,1866
Sun Apr 14 01:00:41 +0000 2024,17283,28,0,2,13,Voter Fraud,https://x.com/IlyaSomin/status/1779313794025451897,6878
Thu Apr 11 10:31:08 +0000 2024,23682,148,2,6,57,Voter Fraud,https://x.com/KateWilton1/status/1778370191878922627,25606
Sat Apr 13 15:46:04 +0000 2024,4424647,69,2,49,25,Voter Fraud,https://x.com/thehill/status/1779174219412017579,15643
Sun Apr 14 06:10:22 +0000 2024,36578,71,0,3,28,Voter Fraud,https://x.com/TucsonBlonde/status/1779391731580170335,503
Sat Apr 13 11:48:04 +0000 2024,62267,144,5,67,79,Voter Fraud,https://x.com/tommyboy0690/status/1779114328836247879,2155
Mon Apr 15 21:08:51 +0000 2024,10235,349,1,3,30,Voter Fraud,https://x.com/lee_kovarsky/status/1779980228158185844,16889
Tue Apr 16 21:15:16 +0000 2024,1358,326,2,12,59,Voter Fraud,https://x.com/ToddStn/status/1780344230134579422,2794
Sat Apr 13 09:57:27 +0000 2024,11890,45,3,5,29,Voter Fraud,https://x.com/KimWexlerMAJD/status/1779086488673608079,1955
Fri Apr 12 23:51:00 +0000 2024,171480,31,1,5,18,Voter Fraud,https://x.com/Mediaite/status/1778933871377043913,3650
Mon Apr 15 17:32:23 +0000 2024,62267,34,0,0,24,Voter Fraud,https://x.com/tommyboy0690/status/1779925751246065668,397
Fri Apr 12 23:57:56 +0000 2024,752801,287,2,7,76,Voter Fraud,https://x.com/TeaPainUSA/status/1778935617486717228,7993
Thu Apr 11 23:45:29 +0000 2024,5751,73,3,6,31,Voter Fraud,https://x.com/iamMauriceW/status/1778570093187711034,938
Sat Apr 13 02:22:24 +0000 2024,27757,228,1,17,21,Voter Fraud,https://x.com/ProgressiveTex/status/1778971970798809286,2289
Thu Apr 11 11:06:40 +0000 2024,42606,191,10,4,165,Voter Fraud,https://x.com/jennobenno/status/1778379130678939674,2790
Fri Apr 12 21:23:37 +0000 2024,10494,288,0,10,25,Voter Fraud,https://x.com/SaintLaurant/status/1778896782686077093,4363
Fri Apr 12 01:23:24 +0000 2024,4029,31,1,1,22,Voter Fraud,https://x.com/Rogue_Outlaw17/status/1778594734564602116,688
Thu Apr 11 01:57:16 +0000 2024,7283,16,0,2,15,Voter Fraud,https://x.com/AnnBlackBird1/status/1778240870266831214,329
Sat Apr 13 06:58:13 +0000 2024,198675,59,2,9,17,Voter Fraud,https://x.com/shashj/status/1779041382671225142,9501
Sat Apr 13 16:22:42 +0000 2024,53385,44,0,4,16,Voter Fraud,https://x.com/KellyScaletta/status/1779183440882962934,1106
Thu Apr 11 18:28:18 +0000 2024,62015,266,4,13,137,Voter Fraud,https://x.com/JamesTate121/status/1778490272281747663,7690
Sat Apr 13 15:25:26 +0000 2024,5197,306,0,22,27,Voter Fraud,https://x.com/JohnE_Fabb/status/1779169030370115777,3462
Thu Apr 11 16:50:57 +0000 2024,35348,308,7,18,119,Voter Fraud,https://x.com/CraigDMauger/status/1778465772798394453,15710
Sat Apr 13 14:51:46 +0000 2024,12580,62,0,0,15,Voter Fraud,https://x.com/GeekPrivateers/status/1779160554575183970,816
Wed Apr 10 18:57:10 +0000 2024,35385,535,3,5,70,Voter Fraud,https://x.com/ToonDazza/status/1778135151202988508,4520
Fri Apr 12 13:53:22 +0000 2024,33725,148,1,6,57,Voter Fraud,https://x.com/WagnerTonight/status/1778783469696414120,5328
Fri Apr 12 23:58:16 +0000 2024,299609,92,0,2,31,Voter Fraud,https://x.com/realTuckFrumper/status/1778935700693594510,2916
Fri Apr 12 21:32:01 +0000 2024,3993,410,1,9,97,Voter Fraud,https://x.com/kimy1691/status/1778898895705112648,19401
Thu Apr 11 18:15:00 +0000 2024,2719933,46,1,17,23,Voter Fraud,https://x.com/NEWSMAX/status/1778486926993207357,19843
Fri Apr 12 18:03:38 +0000 2024,476,121,0,9,18,Voter Fraud,https://x.com/Doge2Moon72219/status/1778846454318055429,1491
Fri Apr 12 22:56:52 +0000 2024,109563,2177,10,39,396,Voter Fraud,https://x.com/SundaeDivine/status/1778920246209839163,18974
Sat Apr 13 00:24:41 +0000 2024,27511,46,1,0,30,Voter Fraud,https://x.com/PaulaChertok/status/1778942347478438155,1303
Thu Apr 11 09:01:02 +0000 2024,19115,22,0,2,20,Voter Fraud,https://x.com/Iancoll94354676/status/1778347513998708883,519
Wed Apr 10 21:35:02 +0000 2024,3759,31,0,2,19,Voter Fraud,https://x.com/IndichtyKeen/status/1778174877595541707,299
Sat Apr 13 10:24:11 +0000 2024,299609,149,1,3,73,Voter Fraud,https://x.com/realTuckFrumper/status/1779093216442380390,3386
Fri Apr 12 22:19:46 +0000 2024,2636,301,3,26,37,Voter Fraud,https://x.com/Nautiguy48/status/1778910911681667224,11442
Sun Apr 14 18:17:06 +0000 2024,15358,43,2,4,22,Voter Fraud,https://x.com/kdw_8437/status/1779574617138430381,1168
Sat Apr 13 14:20:12 +0000 2024,111288,50,1,3,54,Voter Fraud,https://x.com/weareoversight/status/1779152612224291113,2680
Wed Apr 10 13:14:08 +0000 2024,3491,206,0,12,17,Voter Fraud,https://x.com/magicgirlgol/status/1778048820674490579,14582
Fri Apr 12 16:00:02 +0000 2024,20574,53,1,0,20,Voter Fraud,https://x.com/DemsOfState/status/1778815348814549089,2316
Fri Apr 12 23:07:38 +0000 2024,1834,113,6,10,53,Voter Fraud,https://x.com/moocowsue/status/1778922958016110608,2260
Fri Apr 12 12:54:12 +0000 2024,6175,79,1,0,18,Voter Fraud,https://x.com/Lexi6toes/status/1778768580903129252,2791
Fri Apr 12 21:21:31 +0000 2024,14293,226,2,10,57,Voter Fraud,https://x.com/MonitorFake/status/1778896254136647783,4583
Tue Apr 16 23:25:49 +0000 2024,3998392,567,20,180,159,Affirmative Action,https://x.com/DineshDSouza/status/1780377086668001413,66893
Mon Apr 15 22:35:33 +0000 2024,610986,485,2,13,89,Affirmative Action,https://x.com/LibertyCappy/status/1780002045660934355,11074
Sun Apr 14 17:27:23 +0000 2024,104025,215,4,9,115,Affirmative Action,https://x.com/TheEXECUTlONER_/status/1779562105382805636,3716
Wed Apr 17 11:15:42 +0000 2024,5077,35,0,1,47,Affirmative Action,https://x.com/EMH1183/status/1780555732217114807,774
